genename	F_stat
IGFBP7	2.30374599167507
EPRS1	2.30397797812987
PTBP3	2.30398510012687
ZNF609	2.30452296460962
RPS21	2.30504406347637
ADAM10	2.30532571892081
NDRG1	2.3056113945977
C1orf122	2.30894656128591
SLC35F2	2.31008583914155
COLGALT1	2.31060514903814
MIGA1	2.31176038593402
RBMS2	2.31716994645552
S100PBP	2.3173976472841
PHF12	2.31835899337636
ZXDB	2.32024134478171
YAP1	2.32433796410631
DPY30	2.32539301974972
MYEF2	2.32593230931571
RFX3	2.32718448689049
CASK	2.32774066291558
ANG	2.33110185459569
SPIN4	2.33288559458357
ARL2BP	2.33370659911533
LINC01303	2.33411275965582
C17orf58	2.33542232948127
TNPO1	2.3360879075494
KLHL5	2.33653680092003
C14orf132	2.34134129250943
SRP9	2.3438024259657
BNIP3L	2.344582142861
ZNF334	2.34513711861365
GABPB1	2.34579382018952
EIF5A2	2.34726185146934
TMEM102	2.34762285796988
JTB	2.34955760936167
COL6A3	2.34965638477757
DNAH2	2.35046055575611
ABHD10	2.35088665840903
DENND3	2.35095215368405
RAB3GAP2	2.35106493486194
SIL1	2.35109591728484
RPE	2.3518742763107
HNRNPC	2.35292416158542
CHST11	2.3532229692437
SUPT3H	2.35389200838618
HEATR6	2.35431307208332
COL6A1	2.35474846538509
VEZT	2.35573407411059
AMMECR1L	2.35669473060219
ARID5B	2.35761279364269
MNAT1	2.35813423100129
DNAJB9	2.35828607560894
NA	2.35933321007456
TMEM182	2.35992432687574
ID3	2.35998814168372
LYRM4	2.36186127637627
DYNLT3	2.36264991395322
LNCOG	2.36384005865581
LRRC40	2.36555645790504
HDDC3	2.36682185477547
PSMD12	2.36806667455481
ING2	2.36911586854827
C16orf86	2.36931405350022
UBE2H	2.37022211656107
TCIRG1	2.37022708431325
GLO1	2.37148963043506
MEX3D	2.37172439711354
PHF21A	2.37231674780596
IRF2BP1	2.38113686764138
NAA38	2.38278835967454
DNAH7	2.38489713988057
MPP7	2.38756631796356
TSC22D1	2.39094975483764
SDC1	2.39198664985978
SUSD2	2.39337328438782
FUT4	2.395289957623
LSM4	2.39753611347252
NCKAP5	2.3982402319529
FOXC2	2.39871563445918
HMGB3	2.40184147537953
UBXN7	2.40262667711293
MT-RNR2	2.40304789896634
GNAI3	2.40335994286292
ZSCAN16	2.40366984436293
SDAD1P1	2.40399687695614
NNMT	2.40478318264944
PXK	2.40488971617068
RBAK	2.40552132737553
ETV7	2.40688048718104
UFM1	2.4078337553288
SYNE1	2.40981777344659
TRAF1	2.41063089694713
TSHZ2	2.41150044216322
ST3GAL2	2.412219929682
RNFT1	2.41245360351494
PCSK5	2.4152370018774
GLIPR2	2.4157475761953
PAFAH2	2.41714280639869
THSD1	2.41778106734643
CCDC28A	2.41841840639853
KDM2A	2.41879971314142
CIB1	2.42370637925941
PRKRIP1	2.42410915311991
CEP126	2.42413114221698
TPGS2	2.42452558112204
PIGF	2.42756060542284
TMEM106C	2.42781365376578
ARFGAP1	2.42859734370173
POFUT2	2.429427140365
DYM	2.43006083682279
RPA2	2.43010771542419
FNTB	2.43078201901597
GAMT	2.43132194550089
COMMD6	2.43224405136014
RAB6A	2.43370129980177
ARF4	2.43422027838318
OSBPL9	2.43711387230584
AGA	2.43797852852712
SSR2	2.43884546384169
ENTPD5	2.4414607447237
TUBD1	2.44325955461546
CEBPB	2.44406280044638
MYRF	2.44408221943148
NAV3	2.44813746295274
S100A11	2.44862649369119
TMEM14C	2.44965051131041
DNAJB11	2.45309831237208
C16orf72	2.45310837365551
ZNF300P1	2.45417446429964
NUDT13	2.45516290537855
PSMB2	2.4552407979815
PRRC1	2.45692643302364
TMEM179B	2.45725134022004
KLHL17	2.46085991745763
NA	2.46232855447226
BET1	2.4633331200089
SLC25A5	2.46491127747845
CLDND1	2.4657184081993
CRLS1	2.46602951301224
PPIB	2.47008087734529
PIGB	2.47108951998705
MBD5	2.47241934295397
CCDC112	2.47422256264978
TM9SF2	2.4743616081545
MCEE	2.48311882901293
ARL5B	2.48510323680468
PRDX6	2.48564995733465
TCEA1	2.49122801884177
RAPGEFL1	2.49220799562623
CLMN	2.4941911387472
STXBP2	2.49613693151832
ANKH	2.49725804143586
LRP12	2.49858052472458
JKAMP	2.50080474666036
ZNF639	2.50099674732838
MACO1	2.50151141213115
RSF1	2.50250078595367
BPNT1	2.50368445536765
ADPGK	2.50446926389198
TCEA2	2.50447228959895
DNAJC1	2.50464171464852
LYSMD3	2.50553760180639
FSD1L	2.50671730825284
KIAA1586	2.50745672173888
FANCC	2.50800830554851
NUP58	2.50920364432026
EYA1	2.51039986533522
JPX	2.51181209238983
PFKL	2.51377087656607
PLP2	2.51508600431406
UBE2B	2.51517974195678
PDHX	2.51656209974225
SNHG14	2.5171800703453
SUGT1	2.51792869667238
FRS3	2.5181709396311
PRPS2	2.51851289077668
CNOT6L	2.51924701920141
TMEM243	2.52028365822756
STAG3	2.52237781855305
DDX18	2.52359647444207
LEMD3	2.52379207123259
SHROOM1	2.52432545058167
FAM8A1	2.52456289983141
QKI	2.52557189972023
DCK	2.52622190437407
MT1X	2.52686164900275
RAD18	2.52845427548977
UPP1	2.52888425514012
RILP	2.53022340921214
LINC02762	2.53240296314618
PSMB9	2.53319628519183
DNTTIP1	2.53417218512464
MSI2	2.53464208666945
RSPH3	2.53601224338405
B3GALT4	2.53602562054509
PGBD1	2.53689419109508
LANCL2	2.53741972936472
GARS1	2.54011754920262
EFCAB11	2.54085775842141
ATP2B1-AS1	2.54096706314604
GLCE	2.54172193219505
MEAK7	2.54335714281623
ZNF213	2.54458962124844
TICAM1	2.54480779038984
SEPSECS	2.5455758469612
CASP8AP2	2.54727577411842
SEMA7A	2.55075720650304
ZNF467	2.55140296752848
NA	2.55220826150538
NDUFB11	2.55280691594139
RICTOR	2.55368782441547
DNAJC12	2.55562506102231
TTC9	2.55605225359223
ELOB	2.55609575243238
GPER1	2.55724131682803
ZBTB22	2.55789254894595
ZNF274	2.55828016556868
SMYD2	2.55912206070602
PLEKHA8	2.55929672042438
CENPJ	2.55963102991077
DALRD3	2.56072017932193
ZNF561-AS1	2.56215749180484
LRBA	2.56483614541794
ECH1	2.56497145622933
ILF2	2.56712373830434
GDI1	2.56747860489424
RTN3	2.56820565430958
ACTR1B	2.56834659379208
CHST15	2.56936859498552
TAPT1	2.5711397993728
PTBP1	2.5715202399519
SARDH	2.5738921613498
OSCP1	2.57464649423874
GPANK1	2.57486312576057
GRSF1	2.57554074632611
EFS	2.57868361398749
PAQR4	2.57945206338553
DEGS1	2.5807322609784
ZNF48	2.58075031793703
PDCD10	2.58079155715512
OTUD5	2.58248259625898
ADGRL1	2.58394477137807
DIXDC1	2.58414905497282
SGMS1	2.58474415964161
NR2F6	2.58758579893061
GEMIN7	2.58872499600632
TBC1D31	2.58890748395424
ASMTL	2.58901342349129
DCUN1D4	2.59135621008462
SIK1	2.59240004337571
ZNF230	2.59257378221358
TUBA1A	2.59354454195857
NUCKS1	2.59356182449301
MTBP	2.59367340713545
JARID2	2.59503918365216
GPR4	2.59551523453465
SLC29A1	2.5960029783399
DSP	2.59790308209286
KRAS	2.60046456099301
ACSS3	2.60093920909357
TMEM171	2.60393330708012
NKX3-1	2.60436938200572
RBM22	2.6048310498084
DHRS13	2.60497284568199
TMUB1	2.6053783170025
SLC35A1	2.60602648135428
IFI44L	2.60635373617691
HIVEP2	2.60721160869251
SMARCA1	2.60767609906525
CCNI	2.60781646347848
RIPOR3	2.60841413582397
LIPG	2.60852542259744
FTH1P8	2.60898491038906
C11orf80	2.60938788116654
THAP2	2.60946486423639
RFC2	2.60976348858974
IER3IP1	2.61009499421497
RAB39B	2.61040897026824
CASP7	2.61070398670783
PSMA6	2.61151518625408
DNAJC28	2.6120065626645
CEP78	2.61391315599824
FTH1P23	2.61428869214016
HNRNPLL	2.61518993875368
TMOD3	2.61540971135293
ZNF876P	2.61743823368619
H2AJ	2.61963002775988
YAE1	2.6198078616842
CDK2AP2	2.62022529029586
ARHGAP32	2.62081946259321
TUBB6	2.62104552766372
MAT2B	2.6213572634764
SKI	2.6215378596364
SEC24D	2.62314570643087
REST	2.62524742462373
TCF3	2.62736462207438
FAM110A	2.62770418930827
C11orf45	2.6286828643883
CPNE1	2.6287554932495
TMEM91	2.62997911310028
UBE2Z	2.63044718171583
EVA1A	2.63180097336383
PKM	2.6320968392194
POLD3	2.63382702122493
SPPL2A	2.63483819233346
SH3BGRL2	2.636175659987
RAC2	2.63813284430809
FBXL14	2.63912667242733
TMEM205	2.63928750044883
HIPK1	2.63931234500403
ACAA2	2.64103358914616
F8	2.64128403703808
AFTPH	2.64277143823518
LMBR1L	2.64311525845165
TFG	2.64321487891383
LTBP3	2.64331770772628
NCOR2	2.64474875012855
HDAC8	2.64635519247698
ADAM15	2.6501664274311
NME3	2.65084134814875
WWC2	2.65138248273135
DLD	2.65191504550306
MSN	2.65272341412245
NLRX1	2.65280261538832
CCDC77	2.65336909089247
GPX7	2.65491512391728
RSBN1	2.65632980671485
APLF	2.65653336665308
STX2	2.65851905659893
SLC12A6	2.66080010522576
ZFHX2	2.66114681758271
TRAF5	2.66170389838457
RNF187	2.66184102867564
CCDC90B	2.66274122629401
AKAP7	2.66297256950814
S100A16	2.66374259950604
L3HYPDH	2.6646384175874
SERPINH1	2.66467216640722
HLA-K	2.66638602272576
TGIF1	2.6668434297948
TMEM170B	2.67021369774468
OAZ1	2.67152659498268
BLOC1S2	2.67170241021425
AHCYL1	2.67231369675903
ZSCAN2	2.67266521216564
SLC7A1	2.67451160329317
SHB	2.6774038361897
PIAS2	2.67749740686005
PHF13	2.67778784899338
RCOR2	2.67857434600246
RAD54B	2.67979591558036
AIDA	2.68018637265342
RAP2C	2.68046131784657
RAD51B	2.68069387305198
TRAF4	2.68150476859836
KDM3A	2.68254148773691
LYSMD1	2.68363519133537
SORBS2	2.68371872858769
CREB3L4	2.68652211906393
DTX3	2.68667430456079
TMED2	2.68708475378815
ZNF792	2.69214980158154
HDGF	2.69503894517577
CRYBG3	2.69588204443289
FANCM	2.69680355421055
OXSM	2.6968910651301
UBTD2	2.69812632418066
PITPNM3	2.70045055894669
ZNF25	2.70267023387125
POLE2	2.70267851136643
ZKSCAN8	2.70286046815292
SLC8A1	2.70444642152453
PGRMC1	2.7058481037534
MCUB	2.70810078404404
ATF7IP	2.71488201897863
CBX3	2.71533527145891
NME4	2.71627048395752
RFTN2	2.71730203137944
TMEM134	2.71766016451748
CEP44	2.71962039673118
PPP3CA	2.72101299326654
MCM2	2.72180638814228
SIAH2	2.72227275799268
GSTP1	2.72271521000191
KREMEN1	2.72317522091936
ELF2	2.72348286560564
GPR1	2.72496137803902
RAB2B	2.72667132360127
CDK17	2.72713211869739
DUSP11	2.72741828923795
GATA6-AS1	2.72802821663517
SCAPER	2.7285289943719
PHF6	2.72965227059318
SELENOM	2.73069876879789
EPHA4	2.73086699422358
THAP10	2.73354910627007
BTAF1	2.73445069336959
PTGES	2.73537360056895
ZNF654	2.73573813273232
SIAH1	2.73710938494029
PTPRH	2.73733258961928
TRIP11	2.73755832156371
SHARPIN	2.73896646799096
RHOBTB3	2.73940272115443
BEX4	2.73943862602831
PDCD1LG2	2.73971427710649
NXT2	2.74058084223595
SLC30A9	2.74156231309888
CEBPZOS	2.74453170515884
SRGAP1	2.746845075454
LINC01426	2.7494351480871
CFAP36	2.74975458304726
ZBTB43	2.75004709064117
DUT	2.7529316287433
FKBP3	2.75294977147455
LSM11	2.75489996827241
PWWP3A	2.75717065127502
NES	2.75976255781954
CEP57	2.76224257074601
RAB5A	2.76469902745946
KLF17	2.7678199283152
VKORC1	2.76987999237437
CALM2	2.7699627565184
UBL3	2.77132349861658
S100A10	2.77267465040119
ABCB7	2.77281471242007
PCNX4	2.77762584781454
NA	2.78041861270378
RHOJ	2.78519358815905
MFSD4B	2.78605108269893
NRG1	2.78651776743815
ZBTB18	2.78656816904482
SEC13	2.78721714910591
INAFM1	2.78933061200122
AGPAT2	2.7901876378089
PTMA	2.79665302072699
GTPBP8	2.79910208060909
SPCS1	2.80002828496354
DTYMK	2.80146120401847
AKAP9	2.80197176844253
UBE2V2	2.80204794890086
THBS3-AS1	2.80234478272055
KMT5A	2.80303324202779
GBP4	2.80555192346616
THY1	2.80587174201593
PPP4C	2.80648959008885
GFPT1	2.80740013290203
C1GALT1C1	2.80823340416055
EPB41L3	2.81079845252327
SOCS6	2.81136724614269
FAM72B	2.81754735193568
ANKLE2	2.81770055952873
TNKS	2.81964948740263
TGFB1I1	2.81979670919572
STARD4	2.82021593724531
BCAS4	2.82092625788752
MEA1	2.82253501074364
SULT1A1	2.82486333260816
CETN3	2.82613124320616
RPS6KA6	2.82749252271864
RCOR1	2.82818643553985
PLAG1	2.82938893807244
CHTOP	2.83199713076368
ANKMY2	2.83305811030044
SNX3	2.83384647129166
CDC42EP5	2.83459408781892
ROBO3	2.83483250723694
RAB3D	2.83527838560104
FTSJ1	2.83547687320881
ADORA2B	2.83662059214748
TMEM51	2.83863611141429
LRRC75B	2.84013603535848
CEP162	2.84087403469369
HLA-V	2.84284150155881
ROMO1	2.84530005682347
LTA4H	2.84664923319464
CORO2B	2.84672652860295
NBAS	2.84760709411333
CSNK1E	2.84876859841005
NGLY1	2.84989108135417
GAS6-DT	2.85044043975529
CDK7	2.85363290658144
SH3TC1	2.85466363054925
PNPLA8	2.85606912928527
TMEM167A	2.85689788072884
PKN1	2.85810247284032
SUZ12	2.85902745508716
PSMC3	2.86071260012079
RCAN3	2.86148741137603
BAX	2.8615407658654
MFAP4	2.86601687497356
BRF2	2.86692759824637
SOX9	2.8683039536707
HOXB2	2.86988004478933
CPSF3	2.87434073755105
RFC5	2.87477613538985
CACNB3	2.87487678569517
FKBPL	2.8755745880106
RASL11B	2.87616576901229
RPGRIP1L	2.87648106158086
ING1	2.87682282944821
MFF	2.87901596875189
TMCC2	2.87932242007289
TRIP10	2.8793827203814
MOCS2	2.88224303364219
PRSS53	2.8839181546606
JPT2	2.88540519447916
CHD9	2.88761135709
ARPC5	2.88802014615253
DPT	2.8895039081825
C19orf12	2.88954353281338
ZFP69B	2.89098269622445
NA	2.8919157517007
SEC61B	2.89227509750802
EFHC1	2.89371422350104
MRPL39	2.89446154255717
LCA5	2.89737328423552
DPP4	2.897468384335
DLGAP1-AS2	2.89820323482526
TP63	2.90057894619451
ZBTB34	2.90181984421498
MYH9	2.90397276675863
ZNF93	2.90447525611884
CCPG1	2.90925989674876
YPEL5	2.91481173216956
STX1B	2.91542988746891
TBC1D9B	2.9155093077741
PLCD4	2.91605743536141
MUC1	2.91653633758029
ZNF385A	2.91695944947664
RHOC	2.91964874262759
PTPRU	2.91989308526038
MRPL2	2.92022014763673
ADAM17	2.92076187051918
HDGFL3	2.9215898532045
UQCRC1	2.9251123027518
RCHY1	2.92721242136908
CDC25A	2.92844703290039
LAMB3	2.92971962517412
PDIA3	2.93237674520032
ACO1	2.93339109446045
ITGB1BP1	2.93348071609921
SNRNP27	2.93668490043683
CMTM3	2.94392855474738
TMED7	2.94538999005726
CELSR3	2.94593714888722
TMEM59L	2.94630486872926
DLG4	2.94665151734178
SLC18B1	2.94720118951637
NA	2.94993857263013
AP3S1	2.95419731345766
DBF4	2.9554801859205
CLK3	2.95603108152215
CASD1	2.95753193630993
PLEK2	2.9578131832525
SCYL2	2.95943839356349
PPOX	2.9605196501192
FABP5	2.96139858910385
MAPK7	2.96243087902005
ALMS1	2.96256600929763
RBKS	2.96361480956681
PPP4R1L	2.96418288379717
CDKN1B	2.96481538410952
GBE1	2.96564682618714
CSPG4	2.96571215867565
MORF4L2	2.97484551410754
CEBPG	2.97525003321485
TGDS	2.97749703503116
RRAGA	2.97818155680685
ABI2	2.98007290392729
TYW5	2.9816188956603
CATSPERE	2.98293204666238
DIAPH2	2.9829496823525
CACNA1A	2.98434180822641
PJA2	2.98617193774241
SLC12A4	2.98657809955866
CBX8	2.98660432329623
CLPP	2.9892142189971
PPP1CB	2.98936834722946
COPA	2.99050736879073
BRK1	2.99156618775086
CENPL	2.99203709834115
GPR173	2.99286392907814
LRRFIP1	2.99289354949593
MTF1	2.99376011728301
PLCXD1	2.99392404578117
GRK2	2.99480116203449
GSTT2	2.99563209035472
GMNN	2.99628540237496
HAUS6	2.9970731792429
STK38L	2.99828700870442
DCLRE1B	2.99840321737234
USP11	2.9984934977676
MOXD1	3.00040230609147
DDAH1	3.0027779298243
ZFPM1	3.00570754904984
ZNF703	3.00668153889209
ZNF423	3.00756008527929
PELO	3.00915266261259
RANBP1	3.01040148894004
SLC29A4	3.0109221512697
NA	3.0111402199199
HPRT1	3.01131825736261
BRAF	3.01225059749117
SH3BP4	3.01540985331036
PAPSS1	3.01639539767845
ZNF610	3.01764356076602
GALE	3.01853530349978
ZNF581	3.02036210606699
BBOF1	3.02038680430476
RGS16	3.02484866994451
NUB1	3.03115167590547
MAFK	3.03116370275184
IL15	3.03196872548092
ANAPC1P4	3.03411559339383
XYLT2	3.0348038984492
COL4A4	3.03491858348067
GLT8D1	3.03502863640884
SCRN2	3.03544930982489
NACAD	3.03955473408718
DRAP1	3.04121090914881
TGM1	3.04137751264201
ADSS2	3.04229643091954
BCORL1	3.04753207208892
YIPF2	3.04831157889953
SEL1L	3.04857515238914
ZNF404	3.05231804131343
ARNT2	3.05329827793885
EHD4	3.05514543648049
PTPDC1	3.05719095647411
NOMO2	3.0574494332
C12orf65	3.05797865681245
FAM216A	3.06143703354099
C11orf96	3.06225205595886
GEMIN8	3.06323764637371
DYNC2I2	3.06460419184683
ZFP37	3.0661050460501
DHRS4	3.06741817322662
ARPP21	3.06944002095997
RPL17P50	3.07158001844102
MYC	3.0738993980506
TOPBP1	3.07513786507912
NA	3.0763609299629
FAM220A	3.07706333927696
LINC01119	3.07800333765831
IFI44	3.07843063841609
RASAL2-AS1	3.07904121129001
GDF6	3.08093255975453
ERCC1	3.0809982401742
MRPL16	3.08108336639119
MXD3	3.08152314969785
ZCCHC17	3.08177982814713
DOK4	3.08384555842349
ZBTB2	3.0853317762149
NCAPH2	3.08559641529448
TMEM35A	3.08902477295839
RNF207	3.09274472263535
TUBG1	3.09333394558881
CDK8	3.10041703345495
TMEM141	3.10153319471546
ZNF528-AS1	3.10173252627515
TMEM41B	3.10176681602422
PAIP2	3.10262825599158
RAB15	3.10754959062437
ARHGEF19	3.11296025327523
REXO5	3.11302872897601
NR3C2	3.11508619184896
ZBTB25	3.11607029956162
NOL4L	3.11819187252081
AMPD2	3.11870383404419
HAUS3	3.12064182264866
TRA2B	3.12567388965402
AGRN	3.12607936956142
CRIM1	3.12693950079488
TRIM9	3.12894845176658
SURF4	3.13042414151725
ZBTB7B	3.13095411161768
KCTD9	3.13171471740428
TSPO	3.13182892697772
PPM1J	3.13390709259997
SERP1	3.13524402790491
DDAH2	3.13634379652468
IFT20	3.13866700083564
USO1	3.14171647582519
SERTAD1	3.14194886536123
RTN2	3.14203642327571
CSE1L	3.14243865653383
SPIN1	3.14849713240131
BZW1	3.14881944029393
INTU	3.15009668590262
LZTS3	3.15138634101861
DCUN1D5	3.15180891275259
ZNF674-AS1	3.15203335220207
CNPY4	3.15259344755883
CALU	3.15426580958345
KPNA5	3.15458286292622
METTL26	3.15673416603275
NINJ1	3.15781584204516
FERMT3	3.15882594194639
TMEM263	3.15991084692126
CGAS	3.1601078327458
ITPR3	3.1608510156535
NA	3.16101868674622
NRAS	3.16267961854864
SASS6	3.16604301181616
BBS7	3.16629060463451
TENM2	3.16717214538578
G2E3	3.17364750863711
NA	3.17396632614921
PODNL1	3.17442916919928
MLLT3	3.17548950423392
SAMD1	3.17651872250017
FAM214B	3.17668964020464
CCNE1	3.18213173080076
HNRNPL	3.18359041390015
TRAF2	3.18509171126661
BICC1	3.18532358560706
ZNF821	3.18564170313711
TXNDC17	3.18612977475524
EEA1	3.18664278578753
ZNF521	3.19070056236731
RNF152	3.19596893051321
GMIP	3.19690259657543
CCDC189	3.19695155306949
PSMB10	3.19875347826234
TSPY26P	3.19984830487931
RNASEH2C	3.20122238687548
COL4A3	3.20185106529007
PROSER2	3.20998232381228
RBBP8	3.21062252137694
RUVBL2	3.21171923462751
ZMYM5	3.21284242638251
AR	3.21324650955221
BCOR	3.21472593300783
TDO2	3.2152800109894
SPRY4	3.21624845073369
TM7SF2	3.21649846280263
USP37	3.21871673549867
CCNDBP1	3.22025431676803
KLF9	3.22145736422316
CEP43	3.22337851155495
SLC35A3	3.22535046924983
JDP2	3.22597765102089
ATG16L2	3.22659602212793
TAGLN2	3.22812972669799
MAGI2-AS3	3.22950509703554
PACSIN3	3.23150473994366
LIMK1	3.23242717533224
SNX24	3.2324822768267
BEX3	3.23325820583715
DCBLD1	3.23752749100826
UBE2Q2	3.23782435139037
DENND2C	3.23807808069202
KCNS1	3.23967089964236
EIF4H	3.24010323832062
RSPRY1	3.24138141757487
IRF2BPL	3.2454679572204
TRIM59	3.24736262926152
ANOS1	3.24807066754555
RNF216P1	3.25185978622559
MBTD1	3.25190637791387
CRKL	3.25222234716393
CERCAM	3.25278522816448
CRIPT	3.25280054937105
CECR2	3.25325383161639
FERMT2	3.25834491091796
PHF19	3.2602657148235
EFNB2	3.26230125594338
ZRANB1	3.26878645313787
DUSP16	3.26977021746441
PTGES3	3.27013062284757
NSD1	3.27085068923432
AZI2	3.2713222597471
SKIV2L	3.2721918891167
FADD	3.27637958811389
GSDMB	3.27677718315334
TRAIP	3.27747152445638
ING4	3.2821945836962
XRCC1	3.28595154520478
TRABD2A	3.28726908893941
CDR2L	3.28749964342047
IL10RB	3.28810508347125
MAST3	3.28922082772724
USP28	3.28947652939914
CAPS2	3.29140689116695
CAVIN3	3.29152083040376
RRAS	3.29313473141989
ZNF217	3.29949530288227
DNM3OS	3.29967636300081
WWC3	3.30030294204763
SGCB	3.30345755257409
ATG101	3.30529888059352
TTC7A	3.30626643185901
DHRS12	3.30857849790018
B4GALT7	3.31017917415579
PIP5K1A	3.31072841903608
FAM199X	3.31331128934012
WASHC3	3.31452244756915
MLH3	3.32209863426343
SLC1A7	3.3238827319734
PLEKHG5	3.32399244618198
CACNA2D1	3.32594124429462
TTC39B	3.3264142912861
CHEK2	3.32723778394708
ZMYND8	3.32739271088421
KIAA1958	3.32766600291054
MARCHF4	3.32820372819132
APLN	3.33128739420849
ZNF451	3.33273900277527
MAPK8	3.33314897050615
TRMT11	3.33490632328903
RAB34	3.33628453482742
DOK5	3.33640775673534
PARP16	3.33999277489902
DONSON	3.34069326134885
CENPC	3.34138625247747
XXYLT1	3.34246489955784
SETD5	3.3440111766486
CNIH4	3.34523165275934
MXD1	3.34687954743529
UBE2S	3.34772454252908
PRKCI	3.34803818386104
POLD1	3.3483675828595
KIZ	3.34986875434333
TAPBP	3.35183510882913
IARS2	3.35246132152346
EDIL3-DT	3.3553361805687
MIR29B2CHG	3.35570983317778
ACTR6	3.3588885175034
TMEM39B	3.36327257222394
BACH1	3.36421757854927
SLC25A40	3.36492034401999
EVL	3.37185274730421
C8orf58	3.3720685145868
RPS6KA2	3.37339475438895
NMRK1	3.37743327411897
NUDT21	3.37940981234945
PDGFRA	3.37983420916999
GPBP1L1	3.3822249561101
TENT4B	3.38503570571769
DOK1	3.38557265605915
STK39	3.38582790391759
REL	3.3864050530563
FIGNL1	3.38848530611172
PSME1	3.3896586023279
PRAF2	3.39036297992494
ATG4C	3.392814306401
ZNF773	3.39330224277278
POLA1	3.39452077126195
NASP	3.39648078629209
JADE1	3.39986715658864
UCHL5	3.40362127783787
PCOLCE2	3.40380085292561
CMPK1	3.40386845523206
DOP1A	3.40396558541427
MAGEH1	3.40424516338834
PNKD	3.40496517391159
HIVEP3	3.40720515673471
ULBP1	3.40998032642457
BRWD1	3.41444413654584
EPHB3	3.41503851857503
ATP13A2	3.41556383329206
MRAP2	3.41625658775166
SIPA1	3.42091422812491
GALNT10	3.42197629077454
NOTCH3	3.42398830174263
OSCAR	3.42452144176635
PRDX2	3.42521019258821
E2F5	3.42826226044437
CHRNB1	3.42977348313087
TMEM30A	3.43363893792796
ZNF22	3.43459879250045
UBE2D3	3.43729485811627
MSRB3	3.44219854410582
RBBP9	3.44357059712602
UHRF1BP1L	3.44416329478624
COL13A1	3.44587079750053
SIX5	3.44708808657782
CSRNP2	3.44733420469179
ZNF699	3.44898337786606
IBTK	3.45007236832887
TUSC1	3.45106640357317
CHTF18	3.45176091442229
TMEM39A	3.45212667522862
CBR4	3.45417091403197
ARSJ	3.45604520500017
SLC44A1	3.4561194789623
CUL7	3.45648176435182
MBD4	3.45654839365168
CHASERR	3.45821940590025
CTTNBP2NL	3.46010239588101
KLHL28	3.4620690051613
FRMD4B	3.46271037377305
TRNAU1AP	3.46287317967209
CDK16	3.4631501026688
TCAF2	3.46316748230022
CD2AP	3.46396218971822
USP12	3.46418988833126
PSMA1	3.46521184115111
DCBLD2	3.46804299565428
MINDY3	3.46992548121397
MCFD2	3.47243132421489
NTN4	3.47246013066602
DGKH	3.47338657761244
MBOAT2	3.47871199617803
CRY2	3.47898913675369
SPOPL	3.48293542638951
SLC1A4	3.48349574765825
PSAT1	3.48518069623013
DDX12P	3.48628683955972
ATG7	3.48634773720063
TEAD1	3.49207423084192
ATOX1	3.49239596238389
P4HB	3.49352575911473
NPM3	3.49423575806262
AFMID	3.49791667972365
PELI1	3.49971387823279
EBLN2	3.49975873813308
TMEM65	3.50331779151293
CORO2A	3.5033182913899
PSMA2	3.50379079473445
PCAT6	3.50833448860124
SHC4	3.50884517861602
MEX3B	3.50952425537506
PSMD2	3.51027391821454
TSPYL4	3.51157068775205
ATP8B3	3.51311407665136
CCDC28B	3.5164829956173
ZCCHC7	3.51954996303623
